{'lipoC2': 7.33, 'lipoC3S1': 3.84, 'temp': 27.06, 'lipoC3S3': 11.61, 'lipoC3S2': 7.69, 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'state': 'normal', 'yaw': 0.05, 'datetime': '2018-10-09 20:04:51.195606', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 1, 'pitch': 3.41, 'roll': -3.53, 'pres': 170}
{'lipoC2': 7.32, 'lipoC3S1': 3.75, 'temp': 27.06, 'lipoC3S3': 11.34, 'lipoC3S2': 7.39, 'rot1': 103, 'rot0': 113, 'rot3': 160, 'rot2': 135, 'state': 'normal', 'yaw': -28.81, 'datetime': '2018-10-09 20:05:15.221448', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 23, 'pitch': 1.41, 'roll': 0.9, 'pres': 169}
{'lipoC2': 7.32, 'lipoC3S1': 3.75, 'temp': 27.06, 'lipoC3S3': 11.3, 'lipoC3S2': 7.36, 'rot1': 105, 'rot0': 114, 'rot3': 161, 'rot2': 135, 'state': 'normal', 'yaw': -33.88, 'datetime': '2018-10-09 20:05:15.237100', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 23, 'pitch': 2.0, 'roll': 1.69, 'pres': 169}
{'lipoC2': 7.32, 'lipoC3S1': 3.67, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.51, 'rot1': 106, 'rot0': 116, 'rot3': 162, 'rot2': 136, 'state': 'normal', 'yaw': -40.06, 'datetime': '2018-10-09 20:05:15.252688', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 23, 'pitch': 2.65, 'roll': 2.29, 'pres': 173}
{'lipoC2': 7.32, 'lipoC3S1': 3.66, 'temp': 27.0, 'lipoC3S3': 11.47, 'lipoC3S2': 7.47, 'rot1': 108, 'rot0': 117, 'rot3': 163, 'rot2': 137, 'state': 'normal', 'yaw': -47.79, 'datetime': '2018-10-09 20:05:15.268295', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 23, 'pitch': 3.23, 'roll': 2.66, 'pres': 169}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.21, 'lipoC3S2': 7.52, 'rot1': 109, 'rot0': 119, 'rot3': 164, 'rot2': 137, 'state': 'normal', 'yaw': -55.34, 'datetime': '2018-10-09 20:05:15.283846', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 23, 'pitch': 3.57, 'roll': 2.76, 'pres': 169}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.19, 'lipoC3S2': 7.54, 'rot1': 111, 'rot0': 120, 'rot3': 165, 'rot2': 138, 'state': 'normal', 'yaw': -63.88, 'datetime': '2018-10-09 20:05:15.299424', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 23, 'pitch': 3.77, 'roll': 2.54, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.72, 'temp': 27.06, 'lipoC3S3': 11.46, 'lipoC3S2': 7.59, 'rot1': 112, 'rot0': 122, 'rot3': 165, 'rot2': 139, 'state': 'normal', 'yaw': -71.8, 'datetime': '2018-10-09 20:05:15.315108', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 23, 'pitch': 3.89, 'roll': 2.09, 'pres': 189}
{'lipoC2': 7.32, 'lipoC3S1': 3.71, 'temp': 27.06, 'lipoC3S3': 11.51, 'lipoC3S2': 7.58, 'rot1': 114, 'rot0': 123, 'rot3': 166, 'rot2': 140, 'state': 'normal', 'yaw': -80.77, 'datetime': '2018-10-09 20:05:15.339546', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 24, 'pitch': 3.92, 'roll': 1.59, 'pres': 172}
{'lipoC2': 7.32, 'lipoC3S1': 3.78, 'temp': 27.06, 'lipoC3S3': 11.51, 'lipoC3S2': 7.55, 'rot1': 115, 'rot0': 124, 'rot3': 167, 'rot2': 140, 'state': 'normal', 'yaw': -88.77, 'datetime': '2018-10-09 20:05:15.443981', 'mgs': 0, 'volt': 0.8545, 'depth': 0.851, 'time': 24, 'pitch': 3.9, 'roll': 1.28, 'pres': 175}
{'lipoC2': 7.32, 'lipoC3S1': 3.78, 'temp': 27.13, 'lipoC3S3': 11.54, 'lipoC3S2': 7.5, 'rot1': 116, 'rot0': 125, 'rot3': 168, 'rot2': 141, 'state': 'normal', 'yaw': -96.99, 'datetime': '2018-10-09 20:05:15.548418', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 24, 'pitch': 3.68, 'roll': 0.97, 'pres': 170}
{'lipoC2': 7.32, 'lipoC3S1': 3.78, 'temp': 27.13, 'lipoC3S3': 11.48, 'lipoC3S2': 7.59, 'rot1': 117, 'rot0': 126, 'rot3': 169, 'rot2': 142, 'state': 'normal', 'yaw': -104.05, 'datetime': '2018-10-09 20:05:15.652927', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 24, 'pitch': 3.33, 'roll': 0.74, 'pres': 170}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.46, 'lipoC3S2': 7.62, 'rot1': 118, 'rot0': 127, 'rot3': 169, 'rot2': 142, 'state': 'normal', 'yaw': -110.79, 'datetime': '2018-10-09 20:05:15.757696', 'mgs': 0, 'volt': 0.8594, 'depth': 0.928, 'time': 24, 'pitch': 2.89, 'roll': 0.55, 'pres': 176}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.52, 'lipoC3S2': 7.63, 'rot1': 119, 'rot0': 128, 'rot3': 170, 'rot2': 143, 'state': 'normal', 'yaw': -117.86, 'datetime': '2018-10-09 20:05:15.867007', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 24, 'pitch': 2.29, 'roll': 0.47, 'pres': 172}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.66, 'rot1': 119, 'rot0': 128, 'rot3': 171, 'rot2': 144, 'state': 'normal', 'yaw': -123.92, 'datetime': '2018-10-09 20:05:15.974062', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 24, 'pitch': 1.7, 'roll': 0.46, 'pres': 171}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.64, 'rot1': 120, 'rot0': 129, 'rot3': 172, 'rot2': 145, 'state': 'normal', 'yaw': -130.12, 'datetime': '2018-10-09 20:05:16.078526', 'mgs': 0, 'volt': 0.8301, 'depth': 0.47, 'time': 24, 'pitch': 1.05, 'roll': 0.49, 'pres': 170}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.06, 'lipoC3S3': 11.48, 'lipoC3S2': 7.61, 'rot1': 120, 'rot0': 129, 'rot3': 173, 'rot2': 145, 'state': 'normal', 'yaw': -135.38, 'datetime': '2018-10-09 20:05:16.184289', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 24, 'pitch': 0.51, 'roll': 0.54, 'pres': 169}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.51, 'lipoC3S2': 7.6, 'rot1': 121, 'rot0': 130, 'rot3': 174, 'rot2': 146, 'state': 'normal', 'yaw': -140.81, 'datetime': '2018-10-09 20:05:16.291046', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 24, 'pitch': -0.11, 'roll': 0.55, 'pres': 169}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.54, 'lipoC3S2': 7.64, 'rot1': 121, 'rot0': 130, 'rot3': 174, 'rot2': 147, 'state': 'normal', 'yaw': -145.42, 'datetime': '2018-10-09 20:05:16.394946', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': -0.71, 'roll': 0.59, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.55, 'lipoC3S2': 7.61, 'rot1': 121, 'rot0': 130, 'rot3': 175, 'rot2': 147, 'state': 'normal', 'yaw': -150.12, 'datetime': '2018-10-09 20:05:16.499738', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': -1.33, 'roll': 0.76, 'pres': 172}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.55, 'lipoC3S2': 7.63, 'rot1': 122, 'rot0': 130, 'rot3': 176, 'rot2': 148, 'state': 'normal', 'yaw': -154.1, 'datetime': '2018-10-09 20:05:16.603678', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 25, 'pitch': -1.76, 'roll': 0.99, 'pres': 168}
{'lipoC2': 7.33, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.54, 'lipoC3S2': 7.62, 'rot1': 122, 'rot0': 131, 'rot3': 177, 'rot2': 149, 'state': 'normal', 'yaw': -158.24, 'datetime': '2018-10-09 20:05:16.708094', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 25, 'pitch': -2.02, 'roll': 1.28, 'pres': 169}
{'lipoC2': 7.33, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.51, 'lipoC3S2': 7.6, 'rot1': 122, 'rot0': 131, 'rot3': 178, 'rot2': 149, 'state': 'normal', 'yaw': -161.79, 'datetime': '2018-10-09 20:05:16.812652', 'mgs': 0, 'volt': 0.8203, 'depth': 0.317, 'time': 25, 'pitch': -2.11, 'roll': 1.49, 'pres': 168}
{'lipoC2': 7.32, 'lipoC3S1': 3.82, 'temp': 27.13, 'lipoC3S3': 11.54, 'lipoC3S2': 7.64, 'rot1': 122, 'rot0': 131, 'rot3': 178, 'rot2': 150, 'state': 'normal', 'yaw': -165.17, 'datetime': '2018-10-09 20:05:16.917378', 'mgs': 0, 'volt': 0.835, 'depth': 0.546, 'time': 25, 'pitch': -2.12, 'roll': 1.65, 'pres': 171}
{'lipoC2': 7.32, 'lipoC3S1': 3.78, 'temp': 27.13, 'lipoC3S3': 11.5, 'lipoC3S2': 7.6, 'rot1': 122, 'rot0': 131, 'rot3': 179, 'rot2': 152, 'state': 'normal', 'yaw': -168.69, 'datetime': '2018-10-09 20:05:17.021800', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 25, 'pitch': -2.0, 'roll': 1.85, 'pres': 174}
{'lipoC2': 7.32, 'lipoC3S1': 3.78, 'temp': 27.13, 'lipoC3S3': 11.36, 'lipoC3S2': 7.55, 'rot1': 122, 'rot0': 131, 'rot3': 180, 'rot2': 152, 'state': 'normal', 'yaw': -171.78, 'datetime': '2018-10-09 20:05:17.127830', 'mgs': 0, 'volt': 0.8252, 'depth': 0.394, 'time': 25, 'pitch': -2.08, 'roll': 2.3, 'pres': 169}
{'lipoC2': 7.3, 'lipoC3S1': 3.77, 'temp': 27.06, 'lipoC3S3': 11.43, 'lipoC3S2': 7.53, 'rot1': 123, 'rot0': 132, 'rot3': 181, 'rot2': 153, 'state': 'normal', 'yaw': -175.33, 'datetime': '2018-10-09 20:05:17.232048', 'mgs': 0, 'volt': 0.8398, 'depth': 0.623, 'time': 25, 'pitch': -1.52, 'roll': 2.99, 'pres': 172}
{'lipoC2': 7.32, 'lipoC3S1': 3.76, 'temp': 27.06, 'lipoC3S3': 11.46, 'lipoC3S2': 7.52, 'rot1': 124, 'rot0': 134, 'rot3': 182, 'rot2': 154, 'state': 'normal', 'yaw': -178.62, 'datetime': '2018-10-09 20:05:17.337897', 'mgs': 0, 'volt': 0.8447, 'depth': 0.699, 'time': 26, 'pitch': -0.32, 'roll': 3.46, 'pres': 173}
{'lipoC2': 7.33, 'lipoC3S1': 3.76, 'temp': 27.13, 'lipoC3S3': 11.38, 'lipoC3S2': 7.4, 'rot1': 125, 'rot0': 135, 'rot3': 183, 'rot2': 154, 'state': 'normal', 'yaw': 177.76, 'datetime': '2018-10-09 20:05:17.442937', 'mgs': 0, 'volt': 0.8496, 'depth': 0.775, 'time': 26, 'pitch': 1.08, 'roll': 3.82, 'pres': 174}
{'lipoC2': 7.3, 'lipoC3S1': 3.79, 'temp': 27.13, 'lipoC3S3': 11.36, 'lipoC3S2': 7.53, 'rot1': 127, 'rot0': 137, 'rot3': 185, 'rot2': 155, 'state': 'normal', 'yaw': 174.72, 'datetime': '2018-10-09 20:05:17.548458', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 26, 'pitch': 2.25, 'roll': 4.02, 'pres': 181}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.38, 'lipoC3S2': 7.57, 'rot1': 128, 'rot0': 138, 'rot3': 185, 'rot2': 156, 'state': 'normal', 'yaw': 171.62, 'datetime': '2018-10-09 20:05:17.652443', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 26, 'pitch': 3.41, 'roll': 4.1, 'pres': 185}
{'lipoC2': 7.32, 'lipoC3S1': 3.78, 'temp': 27.13, 'lipoC3S3': 11.39, 'lipoC3S2': 7.59, 'rot1': 129, 'rot0': 139, 'rot3': 186, 'rot2': 157, 'state': 'normal', 'yaw': 168.93, 'datetime': '2018-10-09 20:05:17.756874', 'mgs': 0, 'volt': 0.9277, 'depth': 1.996, 'time': 26, 'pitch': 4.34, 'roll': 4.05, 'pres': 190}
{'lipoC2': 7.32, 'lipoC3S1': 3.73, 'temp': 27.13, 'lipoC3S3': 11.44, 'lipoC3S2': 7.59, 'rot1': 130, 'rot0': 141, 'rot3': 187, 'rot2': 157, 'state': 'normal', 'yaw': 166.28, 'datetime': '2018-10-09 20:05:17.859932', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 26, 'pitch': 5.14, 'roll': 3.86, 'pres': 185}
{'lipoC2': 7.32, 'lipoC3S1': 3.73, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 132, 'rot0': 142, 'rot3': 188, 'rot2': 158, 'state': 'normal', 'yaw': 164.13, 'datetime': '2018-10-09 20:05:17.965673', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 26, 'pitch': 5.73, 'roll': 3.58, 'pres': 177}
{'lipoC2': 7.33, 'lipoC3S1': 3.77, 'temp': 27.06, 'lipoC3S3': 11.42, 'lipoC3S2': 7.47, 'rot1': 133, 'rot0': 143, 'rot3': 189, 'rot2': 159, 'state': 'normal', 'yaw': 162.24, 'datetime': '2018-10-09 20:05:18.066169', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 26, 'pitch': 6.21, 'roll': 3.29, 'pres': 177}
{'lipoC2': 7.33, 'lipoC3S1': 3.77, 'temp': 27.06, 'lipoC3S3': 11.4, 'lipoC3S2': 7.49, 'rot1': 134, 'rot0': 144, 'rot3': 190, 'rot2': 159, 'state': 'normal', 'yaw': 160.56, 'datetime': '2018-10-09 20:05:18.175011', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 26, 'pitch': 6.51, 'roll': 2.97, 'pres': 177}
{'lipoC2': 7.32, 'lipoC3S1': 3.76, 'temp': 27.06, 'lipoC3S3': 11.32, 'lipoC3S2': 7.54, 'rot1': 135, 'rot0': 145, 'rot3': 191, 'rot2': 160, 'state': 'normal', 'yaw': 159.44, 'datetime': '2018-10-09 20:05:18.279410', 'mgs': 0, 'volt': 0.8643, 'depth': 1.004, 'time': 26, 'pitch': 6.61, 'roll': 2.67, 'pres': 177}
{'lipoC2': 7.3, 'lipoC3S1': 3.77, 'temp': 27.06, 'lipoC3S3': 11.3, 'lipoC3S2': 7.54, 'rot1': 137, 'rot0': 146, 'rot3': 192, 'rot2': 161, 'state': 'normal', 'yaw': 158.54, 'datetime': '2018-10-09 20:05:18.383775', 'mgs': 0, 'volt': 0.8691, 'depth': 1.08, 'time': 27, 'pitch': 6.51, 'roll': 2.24, 'pres': 178}
{'lipoC2': 7.32, 'lipoC3S1': 3.75, 'temp': 27.13, 'lipoC3S3': 11.39, 'lipoC3S2': 7.59, 'rot1': 138, 'rot0': 147, 'rot3': 193, 'rot2': 162, 'state': 'normal', 'yaw': 157.94, 'datetime': '2018-10-09 20:05:18.489528', 'mgs': 0, 'volt': 0.9326, 'depth': 2.072, 'time': 27, 'pitch': 6.26, 'roll': 1.81, 'pres': 191}
{'lipoC2': 7.33, 'lipoC3S1': 3.72, 'temp': 27.13, 'lipoC3S3': 11.48, 'lipoC3S2': 7.61, 'rot1': 139, 'rot0': 148, 'rot3': 193, 'rot2': 162, 'state': 'normal', 'yaw': 157.51, 'datetime': '2018-10-09 20:05:18.593985', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 27, 'pitch': 5.9, 'roll': 1.34, 'pres': 183}
{'lipoC2': 7.32, 'lipoC3S1': 3.73, 'temp': 27.13, 'lipoC3S3': 11.5, 'lipoC3S2': 7.52, 'rot1': 141, 'rot0': 149, 'rot3': 194, 'rot2': 163, 'state': 'normal', 'yaw': 157.29, 'datetime': '2018-10-09 20:05:18.699523', 'mgs': 0, 'volt': 0.8984, 'depth': 1.538, 'time': 27, 'pitch': 5.49, 'roll': 0.97, 'pres': 184}
{'lipoC2': 7.32, 'lipoC3S1': 3.77, 'temp': 27.13, 'lipoC3S3': 11.47, 'lipoC3S2': 7.53, 'rot1': 142, 'rot0': 150, 'rot3': 195, 'rot2': 164, 'state': 'normal', 'yaw': 157.33, 'datetime': '2018-10-09 20:05:18.803919', 'mgs': 0, 'volt': 0.8789, 'depth': 1.233, 'time': 27, 'pitch': 4.89, 'roll': 0.58, 'pres': 180}
{'lipoC2': 7.32, 'lipoC3S1': 3.77, 'temp': 27.13, 'lipoC3S3': 11.39, 'lipoC3S2': 7.59, 'rot1': 143, 'rot0': 151, 'rot3': 196, 'rot2': 164, 'state': 'normal', 'yaw': 157.62, 'datetime': '2018-10-09 20:05:18.908326', 'mgs': 0, 'volt': 0.8838, 'depth': 1.309, 'time': 27, 'pitch': 4.28, 'roll': 0.22, 'pres': 181}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.44, 'lipoC3S2': 7.56, 'rot1': 145, 'rot0': 152, 'rot3': 197, 'rot2': 165, 'state': 'normal', 'yaw': 158.06, 'datetime': '2018-10-09 20:05:19.012991', 'mgs': 0, 'volt': 0.8936, 'depth': 1.462, 'time': 27, 'pitch': 3.64, 'roll': -0.17, 'pres': 183}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.4, 'lipoC3S2': 7.53, 'rot1': 146, 'rot0': 153, 'rot3': 198, 'rot2': 166, 'state': 'normal', 'yaw': 158.75, 'datetime': '2018-10-09 20:05:19.117453', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 27, 'pitch': 3.03, 'roll': -0.61, 'pres': 189}
{'lipoC2': 7.3, 'lipoC3S1': 3.81, 'temp': 27.13, 'lipoC3S3': 11.44, 'lipoC3S2': 7.6, 'rot1': 148, 'rot0': 153, 'rot3': 198, 'rot2': 166, 'state': 'normal', 'yaw': 159.54, 'datetime': '2018-10-09 20:05:19.221869', 'mgs': 0, 'volt': 0.9473, 'depth': 2.301, 'time': 27, 'pitch': 2.57, 'roll': -1.01, 'pres': 194}
{'lipoC2': 7.32, 'lipoC3S1': 3.79, 'temp': 27.13, 'lipoC3S3': 11.46, 'lipoC3S2': 7.6, 'rot1': 149, 'rot0': 154, 'rot3': 199, 'rot2': 167, 'state': 'normal', 'yaw': 160.52, 'datetime': '2018-10-09 20:05:19.326331', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 28, 'pitch': 2.19, 'roll': -1.41, 'pres': 189}
{'lipoC2': 7.32, 'lipoC3S1': 3.75, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 150, 'rot0': 155, 'rot3': 200, 'rot2': 168, 'state': 'normal', 'yaw': 161.46, 'datetime': '2018-10-09 20:05:19.430778', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 28, 'pitch': 2.03, 'roll': -1.71, 'pres': 185}
{'lipoC2': 7.32, 'lipoC3S1': 3.73, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 151, 'rot0': 156, 'rot3': 201, 'rot2': 168, 'state': 'normal', 'yaw': 162.49, 'datetime': '2018-10-09 20:05:19.535090', 'mgs': 0, 'volt': 0.9131, 'depth': 1.767, 'time': 28, 'pitch': 2.03, 'roll': -1.96, 'pres': 187}
{'lipoC2': 7.32, 'lipoC3S1': 3.76, 'temp': 27.13, 'lipoC3S3': 11.38, 'lipoC3S2': 7.48, 'rot1': 153, 'rot0': 157, 'rot3': 202, 'rot2': 169, 'state': 'normal', 'yaw': 163.4, 'datetime': '2018-10-09 20:05:19.639848', 'mgs': 0, 'volt': 0.9033, 'depth': 1.614, 'time': 28, 'pitch': 2.15, 'roll': -2.15, 'pres': 185}
{'lipoC2': 7.32, 'lipoC3S1': 3.71, 'temp': 27.13, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 154, 'rot0': 158, 'rot3': 203, 'rot2': 170, 'state': 'normal', 'yaw': 164.33, 'datetime': '2018-10-09 20:05:19.744927', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 28, 'pitch': 2.36, 'roll': -2.27, 'pres': 192}
{'lipoC2': 7.32, 'lipoC3S1': 3.7, 'temp': 27.13, 'lipoC3S3': 11.48, 'lipoC3S2': 7.56, 'rot1': 155, 'rot0': 159, 'rot3': 203, 'rot2': 170, 'state': 'normal', 'yaw': 165.39, 'datetime': '2018-10-09 20:05:19.849382', 'mgs': 0, 'volt': 0.9326, 'depth': 2.072, 'time': 28, 'pitch': 2.61, 'roll': -2.38, 'pres': 191}
{'lipoC2': 7.32, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.36, 'lipoC3S2': 7.55, 'rot1': 157, 'rot0': 160, 'rot3': 204, 'rot2': 171, 'state': 'normal', 'yaw': 166.38, 'datetime': '2018-10-09 20:05:19.955053', 'mgs': 0, 'volt': 0.918, 'depth': 1.843, 'time': 28, 'pitch': 2.83, 'roll': -2.49, 'pres': 188}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.3, 'lipoC3S2': 7.55, 'rot1': 158, 'rot0': 161, 'rot3': 205, 'rot2': 172, 'state': 'normal', 'yaw': 167.52, 'datetime': '2018-10-09 20:05:20.059516', 'mgs': 0, 'volt': 0.9229, 'depth': 1.92, 'time': 28, 'pitch': 3.11, 'roll': -2.53, 'pres': 189}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.4, 'lipoC3S2': 7.53, 'rot1': 159, 'rot0': 162, 'rot3': 206, 'rot2': 172, 'state': 'normal', 'yaw': 168.59, 'datetime': '2018-10-09 20:05:20.163928', 'mgs': 0, 'volt': 0.9375, 'depth': 2.148, 'time': 28, 'pitch': 3.4, 'roll': -2.51, 'pres': 192}
{'lipoC2': 7.32, 'lipoC3S1': 3.8, 'temp': 27.13, 'lipoC3S3': 11.38, 'lipoC3S2': 7.58, 'rot1': 160, 'rot0': 163, 'rot3': 206, 'rot2': 173, 'state': 'normal', 'yaw': 169.81, 'datetime': '2018-10-09 20:05:20.268342', 'mgs': 0, 'volt': 0.9668, 'depth': 2.606, 'time': 28, 'pitch': 3.74, 'roll': -2.41, 'pres': 198}
{'lipoC2': 7.3, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.39, 'lipoC3S2': 7.59, 'rot1': 162, 'rot0': 164, 'rot3': 207, 'rot2': 174, 'state': 'normal', 'yaw': 170.85, 'datetime': '2018-10-09 20:05:20.372877', 'mgs': 0, 'volt': 1.001, 'depth': 3.14, 'time': 29, 'pitch': 4.06, 'roll': -2.36, 'pres': 205}
{'lipoC2': 7.33, 'lipoC3S1': 3.78, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 163, 'rot0': 166, 'rot3': 208, 'rot2': 174, 'state': 'normal', 'yaw': 171.94, 'datetime': '2018-10-09 20:05:20.477219', 'mgs': 0, 'volt': 1.0156, 'depth': 3.369, 'time': 29, 'pitch': 4.43, 'roll': -2.31, 'pres': 208}
{'lipoC2': 7.32, 'lipoC3S1': 3.75, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 165, 'rot0': 167, 'rot3': 208, 'rot2': 175, 'state': 'normal', 'yaw': 172.88, 'datetime': '2018-10-09 20:05:20.581728', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 29, 'pitch': 4.85, 'roll': -2.26, 'pres': 196}
{'lipoC2': 7.3, 'lipoC3S1': 3.81, 'temp': 27.06, 'lipoC3S3': 11.46, 'lipoC3S2': 7.59, 'rot1': 166, 'rot0': 168, 'rot3': 209, 'rot2': 175, 'state': 'normal', 'yaw': 173.73, 'datetime': '2018-10-09 20:05:20.686846', 'mgs': 0, 'volt': 1.001, 'depth': 3.14, 'time': 29, 'pitch': 5.34, 'roll': -2.22, 'pres': 205}
{'lipoC2': 7.32, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.47, 'lipoC3S2': 7.6, 'rot1': 168, 'rot0': 169, 'rot3': 210, 'rot2': 176, 'state': 'normal', 'yaw': 174.56, 'datetime': '2018-10-09 20:05:20.791191', 'mgs': 0, 'volt': 1.0107, 'depth': 3.293, 'time': 29, 'pitch': 5.96, 'roll': -2.19, 'pres': 207}
{'lipoC2': 7.32, 'lipoC3S1': 3.69, 'temp': 27.06, 'lipoC3S3': 11.48, 'lipoC3S2': 7.47, 'rot1': 169, 'rot0': 170, 'rot3': 210, 'rot2': 176, 'state': 'normal', 'yaw': 175.27, 'datetime': '2018-10-09 20:05:20.896933', 'mgs': 0, 'volt': 0.9521, 'depth': 2.377, 'time': 29, 'pitch': 6.54, 'roll': -2.18, 'pres': 195}
{'lipoC2': 7.33, 'lipoC3S1': 3.79, 'temp': 27.06, 'lipoC3S3': 11.38, 'lipoC3S2': 7.39, 'rot1': 170, 'rot0': 172, 'rot3': 211, 'rot2': 177, 'state': 'normal', 'yaw': 175.88, 'datetime': '2018-10-09 20:05:21.001419', 'mgs': 0, 'volt': 0.957, 'depth': 2.454, 'time': 29, 'pitch': 7.16, 'roll': -2.14, 'pres': 196}
{'lipoC2': 7.32, 'lipoC3S1': 3.8, 'temp': 27.06, 'lipoC3S3': 11.44, 'lipoC3S2': 7.59, 'rot1': 171, 'rot0': 173, 'rot3': 211, 'rot2': 178, 'state': 'normal', 'yaw': 176.27, 'datetime': '2018-10-09 20:05:21.107167', 'mgs': 0, 'volt': 1.0205, 'depth': 3.445, 'time': 29, 'pitch': 7.68, 'roll': -2.11, 'pres': 209}
{'lipoC2': 7.32, 'lipoC3S1': 3.78, 'temp': 27.06, 'lipoC3S3': 11.44, 'lipoC3S2': 7.59, 'rot1': 173, 'rot0': 175, 'rot3': 212, 'rot2': 178, 'state': 'normal', 'yaw': 176.61, 'datetime': '2018-10-09 20:05:21.211642', 'mgs': 0, 'volt': 1.0547, 'depth': 3.979, 'time': 29, 'pitch': 8.14, 'roll': -2.06, 'pres': 216}
